"Customer Name","Order ID",Sales
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Mick Crebagga",CA-2014-101602,763.28
"Naresj Patel",CA-2015-131338,1217.57
"Naresj Patel",CA-2015-131338,1217.57
"Naresj Patel",CA-2015-131338,1217.57
"Naresj Patel",CA-2015-131338,1217.57
"Naresj Patel",CA-2015-131338,1217.57
"Naresj Patel",CA-2015-131338,1217.57
"Paul Lucas",US-2016-113509,83.98
"Paul Lucas",US-2016-113509,83.98
"Paul Lucas",US-2016-113509,83.98
"Paul Lucas",US-2016-113509,83.98
"Paul Lucas",US-2016-113509,83.98
"Jenna Caffey",CA-2017-108560,786.48
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"James Galang",CA-2015-157084,1265.85
"Fred Hopkins",CA-2015-111829,3149.93
"Fred Hopkins",CA-2015-111829,3149.93
"Fred Hopkins",CA-2015-111829,3149.93
"Fred Hopkins",CA-2015-111829,3149.93
"Fred Hopkins",CA-2015-111829,3149.93
"Fred Hopkins",CA-2015-111829,3149.93
"Fred Hopkins",CA-2015-111829,3149.93
"Hilary Holden",CA-2014-135699,109.92
"Christina DeMoss",US-2017-132444,169.68
"Christina DeMoss",US-2017-132444,169.68
"Robert Barroso",CA-2016-107615,58.58
"Robert Barroso",CA-2016-107615,58.58
"Robert Barroso",CA-2016-107615,58.58
"Robert Barroso",CA-2016-107615,58.58
"Robert Barroso",CA-2016-107615,58.58
"Anthony Witt",CA-2017-143798,310.88
"Anthony Witt",CA-2017-143798,310.88
"Anthony Witt",CA-2017-143798,310.88
"Anthony Witt",CA-2017-143798,310.88
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Natalie DeCherney",CA-2015-114069,1931.04
"Michelle Moray",US-2017-124968,765.63
"Michelle Moray",US-2017-124968,765.63
"Michelle Moray",US-2017-124968,765.63
"Michelle Moray",US-2017-124968,765.63
"Michelle Moray",US-2017-124968,765.63
"Michelle Moray",US-2017-124968,765.63
"Michelle Moray",US-2017-124968,765.63
"Michelle Moray",US-2017-124968,765.63
"Bradley Nguyen",CA-2016-169943,454.9
"Bradley Nguyen",CA-2016-169943,454.9
"Bradley Nguyen",CA-2016-169943,454.9
"Bradley Nguyen",CA-2016-169943,454.9
"Bradley Nguyen",CA-2016-169943,454.9
"Filia McAdams",US-2017-164056,1048.35
"Filia McAdams",US-2017-164056,1048.35
"Filia McAdams",US-2017-164056,1048.35
"Filia McAdams",US-2017-164056,1048.35
"Filia McAdams",US-2017-164056,1048.35
"Filia McAdams",US-2017-164056,1048.35
"Filia McAdams",US-2017-164056,1048.35
"Filia McAdams",US-2017-164056,1048.35
"Logan Haushalter",US-2016-131149,338.04
"Logan Haushalter",US-2016-131149,338.04
"Logan Haushalter",US-2016-131149,338.04
"Logan Haushalter",US-2016-131149,338.04
"Logan Haushalter",US-2016-131149,338.04
"Logan Haushalter",US-2016-131149,338.04
"Logan Haushalter",US-2016-131149,338.04
"Darren Powers",CA-2015-105347,368.91
"Darren Powers",CA-2015-105347,368.91
"Darren Powers",CA-2015-105347,368.91
"Darren Powers",CA-2015-105347,368.91
"Darren Powers",CA-2015-105347,368.91
"Darren Powers",CA-2015-105347,368.91
"Darren Powers",CA-2015-105347,368.91
"Darren Powers",CA-2015-105347,368.91
"Roy Phan",CA-2015-154326,699.98
"Roy Phan",CA-2015-154326,699.98
"Roy Phan",CA-2015-154326,699.98
"Roy Phan",CA-2015-154326,699.98
"Roy Phan",CA-2015-154326,699.98
"Roy Phan",CA-2015-154326,699.98
"Roy Phan",CA-2015-154326,699.98
"Roy Phan",CA-2015-154326,699.98
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Resi Pölking",CA-2014-120474,2807.84
"Mathew Reese",US-2017-139465,347.97
"Mathew Reese",US-2017-139465,347.97
"Mathew Reese",US-2017-139465,347.97
"Mathew Reese",US-2017-139465,347.97
"Joseph Airdo",CA-2017-158379,4663.74
"Joseph Airdo",CA-2017-158379,4663.74
"Joseph Airdo",CA-2017-158379,4663.74
"Joseph Airdo",CA-2017-158379,4663.74
"Joseph Airdo",CA-2017-158379,4663.74
"Joseph Airdo",CA-2017-158379,4663.74
"Joseph Airdo",CA-2017-158379,4663.74
"Joseph Airdo",CA-2017-158379,4663.74
"Phillip Breyer",CA-2016-164938,69.93
"Phillip Breyer",CA-2016-164938,69.93
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Frank Olsen",CA-2014-132612,1441.3
"Cathy Hwang",CA-2016-109344,1127.98
"Cathy Hwang",CA-2016-109344,1127.98
"Cathy Hwang",CA-2016-109344,1127.98
"Bruce Stewart",CA-2014-103373,779.8
"Bruce Stewart",CA-2014-103373,779.8
"Bruce Stewart",CA-2014-103373,779.8
"Bruce Stewart",CA-2014-103373,779.8
"Bruce Stewart",CA-2014-103373,779.8
"Bruce Stewart",CA-2014-103373,779.8
"Bruce Stewart",CA-2014-103373,779.8
"Sara Luxemburg",CA-2017-145884,1439.92
"Sara Luxemburg",CA-2017-145884,1439.92
"Sara Luxemburg",CA-2017-145884,1439.92
"Sara Luxemburg",CA-2017-145884,1439.92
"Sara Luxemburg",CA-2017-145884,1439.92
"Sara Luxemburg",CA-2017-145884,1439.92
"Sara Luxemburg",CA-2017-145884,1439.92
"Nicole Hansen",CA-2017-122693,1245.86
"Nicole Hansen",CA-2017-122693,1245.86
"Nicole Hansen",CA-2017-122693,1245.86
"Nicole Hansen",CA-2017-122693,1245.86
"Nicole Hansen",CA-2017-122693,1245.86
"Nicole Hansen",CA-2017-122693,1245.86
"Nicole Hansen",CA-2017-122693,1245.86
"Dianna Arnett",US-2017-158512,40.08
"Dianna Arnett",US-2017-158512,40.08
"Dianna Arnett",US-2017-158512,40.08
"Dianna Arnett",US-2017-158512,40.08
"Ralph Kennedy",CA-2015-160472,831.2
"Ralph Kennedy",CA-2015-160472,831.2
"Noah Childs",US-2016-100839,727.45
"Noah Childs",US-2016-100839,727.45
"Noah Childs",US-2016-100839,727.45
"Noah Childs",US-2016-100839,727.45
"Noah Childs",US-2016-100839,727.45
"Michelle Ellison",CA-2014-116932,801.57
"Michelle Ellison",CA-2014-116932,801.57
"Michelle Ellison",CA-2014-116932,801.57
"Michelle Ellison",CA-2014-116932,801.57
"Amy Cox",CA-2017-141789,1793.98
"Amy Cox",CA-2017-141789,1793.98
"Amy Cox",CA-2017-141789,1793.98
"Amy Cox",CA-2017-141789,1793.98
"Amy Cox",CA-2017-141789,1793.98
"Amy Cox",CA-2017-141789,1793.98
"Amy Cox",CA-2017-141789,1793.98
"Ryan Akin",CA-2014-169775,505.18
"Ryan Akin",CA-2014-169775,505.18
"Ryan Akin",CA-2014-169775,505.18
"Ryan Akin",CA-2014-169775,505.18
"Ryan Akin",CA-2014-169775,505.18
"Michael Dominguez",CA-2017-154410,909.12
"Michael Dominguez",CA-2017-154410,909.12
"Michael Dominguez",CA-2017-154410,909.12
"Michael Dominguez",CA-2017-154410,909.12
"Michael Dominguez",CA-2017-154410,909.12
"Ann Chong",CA-2017-157987,1282.41
"Ann Chong",CA-2017-157987,1282.41
"Ann Chong",CA-2017-157987,1282.41
"Ann Chong",CA-2017-157987,1282.41
"Alan Schoenberger",CA-2014-110408,1394.95
"Alan Schoenberger",CA-2014-110408,1394.95
"Alan Schoenberger",CA-2014-110408,1394.95
"Alan Schoenberger",CA-2014-110408,1394.95
"Alan Schoenberger",CA-2014-110408,1394.95
"Christy Brittain",CA-2016-147417,1439.98
"Christy Brittain",CA-2016-147417,1439.98
"Christy Brittain",CA-2016-147417,1439.98
"Christy Brittain",CA-2016-147417,1439.98
"Christy Brittain",CA-2016-147417,1439.98
"Christy Brittain",CA-2016-147417,1439.98
"Christy Brittain",CA-2016-147417,1439.98
"Christy Brittain",CA-2016-147417,1439.98
"Adam Shillingsburg",CA-2015-127509,1024.38
"Adam Shillingsburg",CA-2015-127509,1024.38
"Adam Shillingsburg",CA-2015-127509,1024.38
"Adam Shillingsburg",CA-2015-127509,1024.38
"Adam Shillingsburg",CA-2015-127509,1024.38
"Adam Shillingsburg",CA-2015-127509,1024.38
"Adam Shillingsburg",CA-2015-127509,1024.38
"Adam Shillingsburg",CA-2015-127509,1024.38
"Joni Wasserman",CA-2017-163510,304.45
"Joni Wasserman",CA-2017-163510,304.45
"Joni Wasserman",CA-2017-163510,304.45
"Joni Wasserman",CA-2017-163510,304.45
"Joni Wasserman",CA-2017-163510,304.45
"Joni Wasserman",CA-2017-163510,304.45
"Guy Phonely",CA-2015-117961,104.9
"Guy Phonely",CA-2015-117961,104.9
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Theone Pippenger",CA-2017-120376,1586.69
"Bart Folk",CA-2017-140676,94.85
"Bart Folk",CA-2017-140676,94.85
"Bart Folk",CA-2017-140676,94.85
"Sandra Glassco",CA-2015-164882,1295.84
"Sandra Glassco",CA-2015-164882,1295.84
"Sandra Glassco",CA-2015-164882,1295.84
"Thais Sissman",US-2017-168690,2.81
"Thais Sissman",US-2017-168690,2.81
"Theresa Swint",US-2016-152051,422.06
"Theresa Swint",US-2016-152051,422.06
"Theresa Swint",US-2016-152051,422.06
"Theresa Swint",US-2016-152051,422.06
"Theresa Swint",US-2016-152051,422.06
"Theresa Swint",US-2016-152051,422.06
"Caroline Jumper",CA-2016-128818,3999.95
"Caroline Jumper",CA-2016-128818,3999.95
"Caroline Jumper",CA-2016-128818,3999.95
"Caroline Jumper",CA-2016-128818,3999.95
"Caroline Jumper",CA-2016-128818,3999.95
"Caroline Jumper",CA-2016-128818,3999.95
"Caroline Jumper",CA-2016-128818,3999.95
"Caroline Jumper",CA-2016-128818,3999.95
"Ivan Liston",CA-2017-143063,1454.49
"Ivan Liston",CA-2017-143063,1454.49
"Ivan Liston",CA-2017-143063,1454.49
"Ivan Liston",CA-2017-143063,1454.49
"Ivan Liston",CA-2017-143063,1454.49
"Ivan Liston",CA-2017-143063,1454.49
"Liz Thompson",US-2014-165659,881.93
"Liz Thompson",US-2014-165659,881.93
"Liz Thompson",US-2014-165659,881.93
"Liz Thompson",US-2014-165659,881.93
"Liz Thompson",US-2014-165659,881.93
"Liz Thompson",US-2014-165659,881.93
"Liz Thompson",US-2014-165659,881.93
"Liz Thompson",US-2014-165659,881.93
"Maris LaWare",CA-2014-125556,832.93
"Maris LaWare",CA-2014-125556,832.93
"Maris LaWare",CA-2014-125556,832.93
"Maris LaWare",CA-2014-125556,832.93
"Maris LaWare",CA-2014-125556,832.93
"Maris LaWare",CA-2014-125556,832.93
"Matt Hagelstein",CA-2017-130841,1145.6
"Matt Hagelstein",CA-2017-130841,1145.6
"Matt Hagelstein",CA-2017-130841,1145.6
"Matt Hagelstein",CA-2017-130841,1145.6
"Denny Blanton",CA-2017-157091,526.45
"Denny Blanton",CA-2017-157091,526.45
"Denny Blanton",CA-2017-157091,526.45
"Denny Blanton",CA-2017-157091,526.45
"John Huston",CA-2017-132122,228.92
"John Huston",CA-2017-132122,228.92
"John Huston",CA-2017-132122,228.92
"John Huston",CA-2017-132122,228.92
"John Huston",CA-2017-132122,228.92
"John Huston",CA-2017-132122,228.92
"Barry Franz",CA-2017-103380,659.98
"Barry Franz",CA-2017-103380,659.98
"Barry Franz",CA-2017-103380,659.98
"Barry Franz",CA-2017-103380,659.98
"Troy Staebel",CA-2017-105214,1212.96
"Troy Staebel",CA-2017-105214,1212.96
"Troy Staebel",CA-2017-105214,1212.96
"Troy Staebel",CA-2017-105214,1212.96
"Troy Staebel",CA-2017-105214,1212.96
"Troy Staebel",CA-2017-105214,1212.96
"Troy Staebel",CA-2017-105214,1212.96
"Maria Zettner",CA-2015-117611,371.97
"Maria Zettner",CA-2015-117611,371.97
"Maria Zettner",CA-2015-117611,371.97
"Maria Zettner",CA-2015-117611,371.97
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Allen Armold",CA-2016-131065,499.98
"Valerie Dominguez",CA-2015-113145,1399.93
"Valerie Dominguez",CA-2015-113145,1399.93
"Valerie Dominguez",CA-2015-113145,1399.93
"Valerie Dominguez",CA-2015-113145,1399.93
"Valerie Dominguez",CA-2015-113145,1399.93
"Valerie Dominguez",CA-2015-113145,1399.93
"Meg O'Connel",CA-2017-157931,723.92
"Meg O'Connel",CA-2017-157931,723.92
"Meg O'Connel",CA-2017-157931,723.92
"Meg O'Connel",CA-2017-157931,723.92
"Meg O'Connel",CA-2017-157931,723.92
"Meg O'Connel",CA-2017-157931,723.92
"Meg O'Connel",CA-2017-157931,723.92
"Christine Phan",US-2014-148838,1579.75
"Christine Phan",US-2014-148838,1579.75
"Christine Phan",US-2014-148838,1579.75
"Christine Phan",US-2014-148838,1579.75
"Christine Phan",US-2014-148838,1579.75
"Christine Phan",US-2014-148838,1579.75
"Christine Phan",US-2014-148838,1579.75
"Christine Phan",US-2014-148838,1579.75
"Speros Goranitis",US-2015-127040,1619.91
"Speros Goranitis",US-2015-127040,1619.91
"Speros Goranitis",US-2015-127040,1619.91
"Speros Goranitis",US-2015-127040,1619.91
"Speros Goranitis",US-2015-127040,1619.91
"Mike Gockenbach",CA-2017-108574,1115.91
"Mike Gockenbach",CA-2017-108574,1115.91
"Mike Gockenbach",CA-2017-108574,1115.91
"Troy Blackwell",CA-2016-156300,754.45
"Troy Blackwell",CA-2016-156300,754.45
"Troy Blackwell",CA-2016-156300,754.45
"Troy Blackwell",CA-2016-156300,754.45
"Troy Blackwell",CA-2016-156300,754.45
"Michelle Lonsdale",CA-2017-168655,595
"Michelle Lonsdale",CA-2017-168655,595
"Linda Cazamias",CA-2016-107202,2396.4
"Linda Cazamias",CA-2016-107202,2396.4
"Linda Cazamias",CA-2016-107202,2396.4
"Linda Cazamias",CA-2016-107202,2396.4
"Linda Cazamias",CA-2016-107202,2396.4
"Linda Cazamias",CA-2016-107202,2396.4
"Linda Cazamias",CA-2016-107202,2396.4
"Linda Cazamias",CA-2016-107202,2396.4
"Patrick Jones",CA-2015-154746,826.11
"Patrick Jones",CA-2015-154746,826.11
"Patrick Jones",CA-2015-154746,826.11
"Patrick Jones",CA-2015-154746,826.11
"Patrick Jones",CA-2015-154746,826.11
"Patrick Jones",CA-2015-154746,826.11
"Patrick Jones",CA-2015-154746,826.11
"Patrick Jones",CA-2015-154746,826.11
"Art Ferguson",CA-2016-146934,662.84
"Art Ferguson",CA-2016-146934,662.84
"Art Ferguson",CA-2016-146934,662.84
"Art Ferguson",CA-2016-146934,662.84
"Art Ferguson",CA-2016-146934,662.84
"Art Ferguson",CA-2016-146934,662.84
"Mike Kennedy",CA-2017-128755,571.44
"Mike Kennedy",CA-2017-128755,571.44
"Mike Kennedy",CA-2017-128755,571.44
"Carlos Meador",US-2016-135923,451.14
"Carlos Meador",US-2016-135923,451.14
"Phillip Flathmann",CA-2016-114972,1101.48
"Phillip Flathmann",CA-2016-114972,1101.48
"Phillip Flathmann",CA-2016-114972,1101.48
"Phillip Flathmann",CA-2016-114972,1101.48
"Phillip Flathmann",CA-2016-114972,1101.48
"Kristina Nunn",CA-2017-126067,1137.75
"Kristina Nunn",CA-2017-126067,1137.75
"Kristina Nunn",CA-2017-126067,1137.75
"Kristina Nunn",CA-2017-126067,1137.75
"Kristina Nunn",CA-2017-126067,1137.75
"Kristina Nunn",CA-2017-126067,1137.75
"Kristina Nunn",CA-2017-126067,1137.75
"Tim Brockman",CA-2015-141040,631.96
"Tim Brockman",CA-2015-141040,631.96
"Tim Brockman",CA-2015-141040,631.96
"Tim Brockman",CA-2015-141040,631.96
"Tim Brockman",CA-2015-141040,631.96
"Tim Brockman",CA-2015-141040,631.96
"John Murray",CA-2014-144624,4548.81
"John Murray",CA-2014-144624,4548.81
"John Murray",CA-2014-144624,4548.81
"John Murray",CA-2014-144624,4548.81
"John Murray",CA-2014-144624,4548.81
"John Murray",CA-2014-144624,4548.81
"John Murray",CA-2014-144624,4548.81
"Sonia Cooley",CA-2014-136644,647.84
"Sonia Cooley",CA-2014-136644,647.84
"Sonia Cooley",CA-2014-136644,647.84
"Sonia Cooley",CA-2014-136644,647.84
"Sonia Cooley",CA-2014-136644,647.84
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Ken Lonsdale",CA-2014-143917,8187.65
"Arthur Wiediger",CA-2016-136812,1117.92
"Arthur Wiediger",CA-2016-136812,1117.92
"Arthur Wiediger",CA-2016-136812,1117.92
"Arthur Wiediger",CA-2016-136812,1117.92
"Arthur Wiediger",CA-2016-136812,1117.92
"Arthur Wiediger",CA-2016-136812,1117.92
"Arthur Wiediger",CA-2016-136812,1117.92
"Kelly Williams",CA-2015-102722,106.5
"Kelly Williams",CA-2015-102722,106.5
"Kelly Williams",CA-2015-102722,106.5
"Kelly Williams",CA-2015-102722,106.5
"Peter Bühler",CA-2014-128888,604.66
"Peter Bühler",CA-2014-128888,604.66
"Peter Bühler",CA-2014-128888,604.66
"Peter Bühler",CA-2014-128888,604.66
"Cynthia Delaney",CA-2016-124352,868.59
"Cynthia Delaney",CA-2016-124352,868.59
"Cynthia Delaney",CA-2016-124352,868.59
"Cynthia Delaney",CA-2016-124352,868.59
"Cynthia Delaney",CA-2016-124352,868.59
"Tamara Manning",CA-2015-147788,1406.86
"Tamara Manning",CA-2015-147788,1406.86
"Tamara Manning",CA-2015-147788,1406.86
"Tamara Manning",CA-2015-147788,1406.86
"Tamara Manning",CA-2015-147788,1406.86
"Tamara Manning",CA-2015-147788,1406.86
"Tamara Manning",CA-2015-147788,1406.86
"Tamara Manning",CA-2015-147788,1406.86
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Sarah Foster",CA-2017-123967,2665.62
"Edward Nazzal",CA-2016-165848,1349.85
"Edward Nazzal",CA-2016-165848,1349.85
"Edward Nazzal",CA-2016-165848,1349.85
"Edward Nazzal",CA-2016-165848,1349.85
"Matt Collister",CA-2014-127446,1218.74
"Matt Collister",CA-2014-127446,1218.74
"Matt Collister",CA-2014-127446,1218.74
"Matt Collister",CA-2014-127446,1218.74
"Matt Collister",CA-2014-127446,1218.74
"Matt Collister",CA-2014-127446,1218.74
"Aleksandra Gannaway",CA-2014-147298,230.28
"Aleksandra Gannaway",CA-2014-147298,230.28
"Aleksandra Gannaway",CA-2014-147298,230.28
"Aleksandra Gannaway",CA-2014-147298,230.28
"Tom Ashbrook",CA-2017-127180,11199.97
"Tom Ashbrook",CA-2017-127180,11199.97
"Tom Ashbrook",CA-2017-127180,11199.97
"Tom Ashbrook",CA-2017-127180,11199.97
"Jason Fortune-",US-2017-110604,220.96
"Jason Fortune-",US-2017-110604,220.96
"Jason Fortune-",US-2017-110604,220.96
"Jason Fortune-",US-2017-110604,220.96
"Jason Fortune-",US-2017-110604,220.96
"Tim Taslimi",CA-2015-162369,323.1
"Tim Taslimi",CA-2015-162369,323.1
"Tim Taslimi",CA-2015-162369,323.1
"Sarah Bern",CA-2017-108441,858.24
"Sarah Bern",CA-2017-108441,858.24
"Sarah Bern",CA-2017-108441,858.24
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Sally Hughsby",US-2016-146794,424.96
"Deirdre Greer",CA-2017-123372,1979.89
"Deirdre Greer",CA-2017-123372,1979.89
"Deirdre Greer",CA-2017-123372,1979.89
"Deirdre Greer",CA-2017-123372,1979.89
"Deirdre Greer",CA-2017-123372,1979.89
"Rick Reed",CA-2014-126403,1325.85
"Rick Reed",CA-2014-126403,1325.85
"Rick Reed",CA-2014-126403,1325.85
"Rick Reed",CA-2014-126403,1325.85
"Rick Reed",CA-2014-126403,1325.85
"Rick Reed",CA-2014-126403,1325.85
"Sean Miller",CA-2014-145317,22638.48
"Sean Miller",CA-2014-145317,22638.48
"Sean Miller",CA-2014-145317,22638.48
"Sean Miller",CA-2014-145317,22638.48
"Sean Miller",CA-2014-145317,22638.48
"Joy Daniels",CA-2017-156818,132.6
"Joy Daniels",CA-2017-156818,132.6
"Joy Daniels",CA-2017-156818,132.6
"Joy Daniels",CA-2017-156818,132.6
"Joy Daniels",CA-2017-156818,132.6
"Joy Daniels",CA-2017-156818,132.6
"Charles Crestani",CA-2015-121797,1919.98
"Charles Crestani",CA-2015-121797,1919.98
"Charles Crestani",CA-2015-121797,1919.98
"Charles Crestani",CA-2015-121797,1919.98
"Charles Crestani",CA-2015-121797,1919.98
"Charles Crestani",CA-2015-121797,1919.98
"Charles Crestani",CA-2015-121797,1919.98
"Sally Knutson",CA-2017-119193,629.96
"Sally Knutson",CA-2017-119193,629.96
"Sally Knutson",CA-2017-119193,629.96
"Fred Harton",CA-2017-104801,799.96
"Fred Harton",CA-2017-104801,799.96
"Fred Harton",CA-2017-104801,799.96
"Fred Harton",CA-2017-104801,799.96
"George Ashbrook",CA-2015-155306,1447.65
"George Ashbrook",CA-2015-155306,1447.65
"George Ashbrook",CA-2015-155306,1447.65
"George Ashbrook",CA-2015-155306,1447.65
"George Ashbrook",CA-2015-155306,1447.65
"George Ashbrook",CA-2015-155306,1447.65
"George Ashbrook",CA-2015-155306,1447.65
"George Ashbrook",CA-2015-155306,1447.65
"Julie Prescott",CA-2016-146171,481.32
"Julie Prescott",CA-2016-146171,481.32
"Julie Prescott",CA-2016-146171,481.32
"Julie Prescott",CA-2016-146171,481.32
"Julie Prescott",CA-2016-146171,481.32
"Julie Prescott",CA-2016-146171,481.32
"Julie Prescott",CA-2016-146171,481.32
"Julie Prescott",CA-2016-146171,481.32
"Robert Waldorf",CA-2017-167752,1924.16
"Robert Waldorf",CA-2017-167752,1924.16
"Robert Waldorf",CA-2017-167752,1924.16
"Robert Waldorf",CA-2017-167752,1924.16
"Robert Waldorf",CA-2017-167752,1924.16
"Michael Oakman",US-2015-122140,50.12
"Michael Oakman",US-2015-122140,50.12
"Kean Nguyen",CA-2014-154599,1075.09
"Kean Nguyen",CA-2014-154599,1075.09
"Kean Nguyen",CA-2014-154599,1075.09
"Kean Nguyen",CA-2014-154599,1075.09
"Kean Nguyen",CA-2014-154599,1075.09
"Jill Stevenson",CA-2016-153318,783.96
"Jill Stevenson",CA-2016-153318,783.96
"Jill Stevenson",CA-2016-153318,783.96
"Jill Stevenson",CA-2016-153318,783.96
"Christine Kargatis",US-2014-125521,1139.92
"Christine Kargatis",US-2014-125521,1139.92
"Christine Kargatis",US-2014-125521,1139.92
"Christine Kargatis",US-2014-125521,1139.92
"Christine Kargatis",US-2014-125521,1139.92
"Brooke Gillingham",US-2016-162852,845.49
"Brooke Gillingham",US-2016-162852,845.49
"Brooke Gillingham",US-2016-162852,845.49
"Brooke Gillingham",US-2016-162852,845.49
"Brooke Gillingham",US-2016-162852,845.49
"Brooke Gillingham",US-2016-162852,845.49
"Denise Monton",CA-2017-157854,2690.97
"Denise Monton",CA-2017-157854,2690.97
"Denise Monton",CA-2017-157854,2690.97
"Denise Monton",CA-2017-157854,2690.97
"Denise Monton",CA-2017-157854,2690.97
"Denise Monton",CA-2017-157854,2690.97
"Denise Monton",CA-2017-157854,2690.97
"Denise Monton",CA-2017-157854,2690.97
"Don Jones",CA-2016-128594,1603.14
"Don Jones",CA-2016-128594,1603.14
"Don Jones",CA-2016-128594,1603.14
"Don Jones",CA-2016-128594,1603.14
"Don Jones",CA-2016-128594,1603.14
"Don Jones",CA-2016-128594,1603.14
"Don Jones",CA-2016-128594,1603.14
"Don Jones",CA-2016-128594,1603.14
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Tamara Dahlen",US-2016-167339,1013.49
"Erica Bern",US-2016-164630,959.97
"Erica Bern",US-2016-164630,959.97
"Erica Bern",US-2016-164630,959.97
"Erica Bern",US-2016-164630,959.97
"Tracy Hopkins",US-2017-120390,1633.19
"Tracy Hopkins",US-2017-120390,1633.19
"Tracy Hopkins",US-2017-120390,1633.19
"Tracy Hopkins",US-2017-120390,1633.19
"Tracy Hopkins",US-2017-120390,1633.19
"Tracy Hopkins",US-2017-120390,1633.19
"Tracy Hopkins",US-2017-120390,1633.19
"Ryan Crowe",US-2014-112872,275.49
"Ryan Crowe",US-2014-112872,275.49
"Ryan Crowe",US-2014-112872,275.49
"Ryan Crowe",US-2014-112872,275.49
